Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2013","2013","tonnes","257865.36","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2014","2014","tonnes","215663.95","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2015","2015","tonnes","120702.38","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2016","2016","tonnes","136214.25","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5610","Import Quantity","4003","Ammonium nitrate (AN)","2017","2017","tonnes","111800.89","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2002","2002","1000 US$","15340.53","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2003","2003","1000 US$","15165.11","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2004","2004","1000 US$","28376.3","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2005","2005","1000 US$","65823.2","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2006","2006","1000 US$","43084.65","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2007","2007","1000 US$","37368.94","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2008","2008","1000 US$","128968.46","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2009","2009","1000 US$","80955.67","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2010","2010","1000 US$","73304.01","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2011","2011","1000 US$","80647.73","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2012","2012","1000 US$","142771.62","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2013","2013","1000 US$","112393.46","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2014","2014","1000 US$","90075.28","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2015","2015","1000 US$","42819.93","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2016","2016","1000 US$","33486.94","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5622","Import Value","4003","Ammonium nitrate (AN)","2017","2017","1000 US$","42850.21","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RFB","Fertilizers by Product","10","Australia","5910","Export Quantity","4003","Ammonium nitrate (AN)","2002","2002","tonnes","76074.43","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
