Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2014","2014","tonnes","476714.47","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2015","2015","tonnes","465584.73","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2016","2016","tonnes","350130.31","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5610","Import Quantity","4003","Ammonium nitrate (AN)","2017","2017","tonnes","278065.49","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2002","2002","1000 US$","76472.49","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2003","2003","1000 US$","137361.12","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2004","2004","1000 US$","129366.11","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2005","2005","1000 US$","176836.1","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2006","2006","1000 US$","194033.24","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2007","2007","1000 US$","194418.97","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2008","2008","1000 US$","190627.6","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2009","2009","1000 US$","103249.26","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2010","2010","1000 US$","119369.77","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2011","2011","1000 US$","179506.85","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2012","2012","1000 US$","220779.94","R","Estimated data using trading partners database"
"RFB","Fertilizers by Product","231","United States of America","5622","Import Value","4003","Ammonium nitrate (AN)","2013","2013","1000 US$","121171.09","R","Estimated data using trading partners database"
