MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20100202,OH,"41,309.55",0.00,0.00,0.00,0.00,0.00,2010-02-02,2010-02-08,1
20100126,OH,"41,309.55",0.00,0.00,0.00,0.00,0.00,2010-01-26,2010-02-01,1
20100119,OH,"41,309.55",0.00,0.00,0.00,0.00,0.00,2010-01-19,2010-01-25,1
20100112,OH,"41,309.55",0.00,0.00,0.00,0.00,0.00,2010-01-12,2010-01-18,1
20100105,OH,"41,309.55",0.00,0.00,0.00,0.00,0.00,2010-01-05,2010-01-11,1
20091229,OH,"41,309.55",0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
20200825,OK,"43,661.02","26,238.85","14,152.41","8,609.60",932.37,0.00,2020-08-25,2020-08-31,1
20200818,OK,"45,479.71","24,420.16","12,994.19","7,504.35",324.41,0.00,2020-08-18,2020-08-24,1
20200811,OK,"46,770.24","23,129.63","13,013.60","6,536.58",0.00,0.00,2020-08-11,2020-08-17,1
20200804,OK,"42,099.53","27,800.34","14,763.59","6,679.94",512.76,0.00,2020-08-04,2020-08-10,1
20200728,OK,"27,843.95","42,055.92","18,144.66","7,174.14","1,949.61",0.00,2020-07-28,2020-08-03,1
20200721,OK,"24,742.38","45,157.50","28,939.41","7,984.16","2,083.74",0.00,2020-07-21,2020-07-27,1
20200714,OK,"27,318.13","42,581.75","30,169.86","12,690.29","2,087.48",0.00,2020-07-14,2020-07-20,1
20200707,OK,"23,138.79","46,761.08","35,840.11","14,882.23","2,615.02",0.00,2020-07-07,2020-07-13,1
20200630,OK,"24,376.43","45,523.44","30,075.66","10,757.45","3,120.96",71.04,2020-06-30,2020-07-06,1
20200623,OK,"30,232.13","39,667.74","24,287.34","9,750.52","2,978.23",0.00,2020-06-23,2020-06-29,1
20200616,OK,"34,124.92","35,774.95","27,846.69","10,233.52","2,978.23",0.00,2020-06-16,2020-06-22,1
20200609,OK,"39,256.87","30,643.00","19,587.81","7,084.84","2,743.40",0.00,2020-06-09,2020-06-15,1
20200602,OK,"48,982.05","20,917.82","10,594.19","3,549.78","1,200.35",0.00,2020-06-02,2020-06-08,1
20200526,OK,"51,497.23","18,402.65","10,096.16","2,420.13",0.00,0.00,2020-05-26,2020-06-01,1
20200519,OK,"50,567.41","19,332.46","11,646.90","2,420.13",0.00,0.00,2020-05-19,2020-05-25,1
20200512,OK,"51,869.11","18,030.77","4,533.73","2,356.01",0.00,0.00,2020-05-12,2020-05-18,1
20200505,OK,"53,444.81","16,455.07","3,805.57","1,681.04",0.00,0.00,2020-05-05,2020-05-11,1
20200428,OK,"60,083.09","9,816.79","2,753.60","1,588.59",0.00,0.00,2020-04-28,2020-05-04,1
20200421,OK,"62,274.19","7,625.68","2,753.60","1,588.59",0.00,0.00,2020-04-21,2020-04-27,1
20200414,OK,"66,734.59","3,165.28","2,338.24","1,584.47",0.00,0.00,2020-04-14,2020-04-20,1
20200407,OK,"66,734.59","3,165.28","2,338.24","1,584.47",0.00,0.00,2020-04-07,2020-04-13,1
20200331,OK,"67,027.41","2,872.46","1,759.55",589.90,0.00,0.00,2020-03-31,2020-04-06,1
20200324,OK,"65,457.37","4,442.50","2,174.07",589.90,0.00,0.00,2020-03-24,2020-03-30,1
20200317,OK,"64,479.22","5,420.65","2,696.94",589.90,0.00,0.00,2020-03-17,2020-03-23,1
20200310,OK,"59,857.33","10,042.54","3,260.11",589.90,0.00,0.00,2020-03-10,2020-03-16,1
20200303,OK,"59,857.33","10,042.54","3,260.11",589.90,0.00,0.00,2020-03-03,2020-03-09,1
20200225,OK,"60,481.16","9,418.71","3,260.11",589.90,0.00,0.00,2020-02-25,2020-03-02,1
20200218,OK,"59,993.39","9,906.48","3,260.11",592.11,0.00,0.00,2020-02-18,2020-02-24,1
20200211,OK,"58,934.88","10,964.99","4,731.51",592.11,0.00,0.00,2020-02-11,2020-02-17,1
20200204,OK,"58,247.71","11,652.16","5,248.41",590.72,0.00,0.00,2020-02-04,2020-02-10,1
20200128,OK,"56,854.13","13,045.74","5,611.13",590.72,0.00,0.00,2020-01-28,2020-02-03,1
20200121,OK,"56,267.39","13,632.48","6,320.06","1,764.09",0.00,0.00,2020-01-21,2020-01-27,1
20200114,OK,"50,165.18","19,734.70","8,457.30","2,543.30",0.00,0.00,2020-01-14,2020-01-20,1
20200107,OK,"53,306.91","16,592.96","7,339.46","2,542.59",0.00,0.00,2020-01-07,2020-01-13,1
20191231,OK,"53,441.68","16,458.19","7,321.22","2,542.59",0.00,0.00,2019-12-31,2020-01-06,1
20191224,OK,"42,549.24","27,350.63","12,628.87","2,542.59",0.00,0.00,2019-12-24,2019-12-30,1
20191217,OK,"44,665.54","25,234.34","9,682.01","2,542.59",0.00,0.00,2019-12-17,2019-12-23,1
20191210,OK,"44,665.54","25,234.34","9,682.01","2,542.59",0.00,0.00,2019-12-10,2019-12-16,1
20191203,OK,"45,680.97","24,218.90","9,977.75","2,565.68",0.00,0.00,2019-12-03,2019-12-09,1
20191126,OK,"53,155.73","16,744.14","8,796.38","2,564.99",0.00,0.00,2019-11-26,2019-12-02,1
20191119,OK,"53,404.38","16,495.49","7,339.68","1,399.55",0.00,0.00,2019-11-19,2019-11-25,1
20191112,OK,"56,757.93","13,141.95","7,021.28",548.42,0.00,0.00,2019-11-12,2019-11-18,1
20191105,OK,"53,198.21","16,701.66","6,578.70",544.75,0.00,0.00,2019-11-05,2019-11-11,1
20191029,OK,"52,577.13","17,322.74","5,328.65",544.75,0.00,0.00,2019-10-29,2019-11-04,1
20191022,OK,"39,076.52","30,823.35","7,443.35",764.57,0.00,0.00,2019-10-22,2019-10-28,1
20191015,OK,"49,286.07","20,613.80","6,077.82",760.04,0.00,0.00,2019-10-15,2019-10-21,1
20191008,OK,"53,267.56","16,632.32","5,674.40",665.27,0.00,0.00,2019-10-08,2019-10-14,1
20191001,OK,"50,284.41","19,615.46","7,742.85",708.10,0.00,0.00,2019-10-01,2019-10-07,1
20190924,OK,"50,600.56","19,299.32","7,978.49","1,467.12",0.00,0.00,2019-09-24,2019-09-30,1
20190917,OK,"41,466.18","28,433.70","14,632.64","5,369.99","1,375.46",0.00,2019-09-17,2019-09-23,1
20190910,OK,"42,086.31","27,813.56","13,400.84","5,255.98","1,969.16",0.00,2019-09-10,2019-09-16,1
20190903,OK,"46,058.06","23,841.81","9,832.98","3,624.75","1,408.15",0.00,2019-09-03,2019-09-09,1
20190827,OK,"43,175.60","26,724.27","12,912.36","5,551.76","1,829.19",0.00,2019-08-27,2019-09-02,1
20190820,OK,"34,988.11","34,911.76","16,947.14","8,300.41",0.00,0.00,2019-08-20,2019-08-26,1
20190813,OK,"37,247.93","32,651.94","16,519.06","4,827.79",0.00,0.00,2019-08-13,2019-08-19,1
20190806,OK,"38,130.46","31,769.41","10,542.22","2,586.85",0.00,0.00,2019-08-06,2019-08-12,1
20190730,OK,"56,827.92","13,071.95","3,961.40",0.00,0.00,0.00,2019-07-30,2019-08-05,1
20190723,OK,"65,937.33","3,962.54",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,1
20190716,OK,"69,734.51",165.36,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,1
20190709,OK,"69,885.74",14.13,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,1
20190702,OK,"69,885.74",14.13,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,1
20190625,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,1
20190618,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,1
20190611,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,1
20190604,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,1
20190528,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,1
20190521,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,1
20190514,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,1
20190507,OK,"68,697.26","1,202.61",0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,1
20190430,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,1
20190423,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,1
20190416,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,1
20190409,OK,"67,060.08","2,839.79",0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,1
20190402,OK,"67,602.88","2,296.99",0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,1
20190326,OK,"68,411.66","1,488.21",0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,1
20190319,OK,"69,451.89",447.98,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,1
20190312,OK,"65,737.68","4,162.19",552.38,0.00,0.00,0.00,2019-03-12,2019-03-18,1
20190305,OK,"61,217.80","8,682.07",748.75,0.00,0.00,0.00,2019-03-05,2019-03-11,1
20190226,OK,"61,941.40","7,958.48",682.45,0.00,0.00,0.00,2019-02-26,2019-03-04,1
20190219,OK,"64,593.58","5,306.29",0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,1
20190212,OK,"64,593.58","5,306.29",0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,1
20190205,OK,"67,763.08","2,136.79",0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,1
20190129,OK,"69,355.24",544.63,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,1
20190122,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,1
20190115,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,1
20190108,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,1
20190101,OK,"66,299.70","3,600.17",0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,1
20181225,OK,"35,185.69","34,714.18","3,553.74",0.00,0.00,0.00,2018-12-25,2018-12-31,1
20181218,OK,"47,815.88","22,083.99","3,553.74",0.00,0.00,0.00,2018-12-18,2018-12-24,1
20181211,OK,"51,155.24","18,744.64","3,378.85",0.00,0.00,0.00,2018-12-11,2018-12-17,1
20181204,OK,"57,088.79","12,811.08","2,204.97",0.00,0.00,0.00,2018-12-04,2018-12-10,1
20181127,OK,"57,088.79","12,811.08","2,284.31",0.00,0.00,0.00,2018-11-27,2018-12-03,1
20181120,OK,"64,458.81","5,441.06","1,480.61",0.00,0.00,0.00,2018-11-20,2018-11-26,1
20181113,OK,"64,458.81","5,441.06","1,480.61",0.00,0.00,0.00,2018-11-13,2018-11-19,1
20181106,OK,"64,458.81","5,441.06","1,480.61",0.00,0.00,0.00,2018-11-06,2018-11-12,1
20181030,OK,"64,527.15","5,372.72","1,119.10",0.00,0.00,0.00,2018-10-30,2018-11-05,1
20181023,OK,"64,527.15","5,372.72","1,119.10",0.00,0.00,0.00,2018-10-23,2018-10-29,1
20181016,OK,"63,633.96","6,265.91","1,460.16",260.67,0.00,0.00,2018-10-16,2018-10-22,1
20181009,OK,"61,593.27","8,306.61","1,603.35",260.67,0.00,0.00,2018-10-09,2018-10-15,1
20181002,OK,"53,506.93","16,392.94","6,249.85","2,033.55",0.00,0.00,2018-10-02,2018-10-08,1
20180925,OK,"50,978.52","18,921.35","6,364.62","2,909.66",0.00,0.00,2018-09-25,2018-10-01,1
20180918,OK,"36,598.27","33,301.60","12,235.60","4,615.50",398.14,0.00,2018-09-18,2018-09-24,1
20180911,OK,"42,481.87","27,418.01","12,059.25","4,615.50",398.14,0.00,2018-09-11,2018-09-17,1
20180904,OK,"39,663.40","30,236.47","19,043.94","11,446.11","3,275.32",0.00,2018-09-04,2018-09-10,1
20180828,OK,"37,640.22","32,259.66","21,998.25","13,019.03","3,948.68",0.00,2018-08-28,2018-09-03,1
20180821,OK,"35,015.76","34,884.11","22,365.29","12,984.35","4,032.03",896.65,2018-08-21,2018-08-27,1
20180814,OK,"21,165.57","48,734.30","32,758.13","17,948.53","4,402.02","1,779.21",2018-08-14,2018-08-20,1
20180807,OK,"17,067.48","52,832.40","38,362.59","22,576.03","5,396.13","1,779.20",2018-08-07,2018-08-13,1
20180731,OK,"15,593.20","54,306.67","38,779.49","22,637.47","4,759.67",0.00,2018-07-31,2018-08-06,1
20180724,OK,"8,652.53","61,247.34","42,688.02","24,018.10","7,102.51",0.00,2018-07-24,2018-07-30,1
20180717,OK,"18,997.88","50,901.99","36,511.91","20,629.51","6,317.11",0.00,2018-07-17,2018-07-23,1
20180710,OK,"18,357.72","51,542.15","36,128.40","18,809.76","6,155.59",0.00,2018-07-10,2018-07-16,1
20180703,OK,"16,254.43","53,645.45","38,131.60","19,218.05","5,945.53",281.25,2018-07-03,2018-07-09,1
20180626,OK,"19,374.86","50,525.01","37,810.26","19,652.92","8,214.31",281.24,2018-06-26,2018-07-02,1
20180619,OK,"12,478.51","57,421.36","41,741.83","26,819.29","10,179.37","2,105.08",2018-06-19,2018-06-25,1
20180612,OK,"13,486.15","56,413.72","35,471.05","24,998.13","16,714.45","1,482.01",2018-06-12,2018-06-18,1
20180605,OK,"21,789.87","48,110.01","32,462.46","28,345.99","19,461.28","4,613.19",2018-06-05,2018-06-11,1
20180529,OK,"26,051.07","43,848.80","31,828.65","28,339.07","20,763.82","6,856.76",2018-05-29,2018-06-04,1
20180522,OK,"32,324.21","37,575.67","31,839.08","28,339.07","21,735.01","9,958.07",2018-05-22,2018-05-28,1
20180515,OK,"31,343.47","38,556.40","33,091.87","29,916.70","24,018.13","11,953.06",2018-05-15,2018-05-21,1
20180508,OK,"32,315.68","37,584.20","32,410.84","29,588.54","24,042.66","16,364.45",2018-05-08,2018-05-14,1
20180501,OK,"29,519.92","40,379.96","33,161.59","29,406.96","24,352.39","16,728.01",2018-05-01,2018-05-07,1
20180424,OK,"29,519.75","40,380.12","33,161.75","29,407.11","24,352.51","13,630.25",2018-04-24,2018-04-30,1
20180417,OK,"29,156.26","40,743.62","33,161.59","29,406.96","24,840.68","13,630.18",2018-04-17,2018-04-23,1
20180410,OK,"29,163.56","40,736.31","33,161.59","29,406.96","24,360.24","12,825.20",2018-04-10,2018-04-16,1
20180403,OK,"29,163.40","40,736.47","33,161.75","29,407.11","24,360.36","10,560.78",2018-04-03,2018-04-09,1
20180327,OK,"28,454.79","41,445.08","33,271.51","29,559.01","24,418.53","10,336.20",2018-03-27,2018-04-02,1
20180320,OK,"26,642.14","43,257.74","33,900.69","29,641.88","24,418.53","5,731.65",2018-03-20,2018-03-26,1
20180313,OK,"21,912.87","47,987.01","33,900.69","29,641.88","24,418.53","5,731.65",2018-03-13,2018-03-19,1
20180306,OK,"21,631.27","48,268.61","33,045.64","28,608.93","24,077.56","3,270.39",2018-03-06,2018-03-12,1
20180227,OK,"5,396.53","64,503.34","46,273.99","30,663.36","23,006.43",0.00,2018-02-27,2018-03-05,1
20180220,OK,0.00,"69,899.87","69,847.21","62,144.72","26,424.47",0.00,2018-02-20,2018-02-26,1
20180213,OK,0.00,"69,899.87","69,847.21","62,144.64","26,424.39",0.00,2018-02-13,2018-02-19,1
20180206,OK,0.00,"69,899.87","69,847.56","61,789.07","26,395.29",0.00,2018-02-06,2018-02-12,1
20180130,OK,0.00,"69,899.87","69,728.64","56,936.93","14,754.63",0.00,2018-01-30,2018-02-05,1
20180123,OK,0.00,"69,899.87","69,322.46","36,783.34","10,176.99",0.00,2018-01-23,2018-01-29,1
20180116,OK,0.00,"69,899.87","58,742.24","33,651.54","8,454.93",0.00,2018-01-16,2018-01-22,1
20180109,OK,0.00,"69,899.87","57,774.48","29,437.89","4,915.56",0.00,2018-01-09,2018-01-15,1
20180102,OK,0.00,"69,899.87","53,929.57","27,096.18",0.00,0.00,2018-01-02,2018-01-08,1
20171226,OK,0.00,"69,899.87","53,104.97","19,704.46",0.00,0.00,2017-12-26,2018-01-01,1
20171219,OK,0.00,"69,899.87","45,573.77","26,047.31",845.78,0.00,2017-12-19,2017-12-25,1
20171212,OK,0.00,"69,899.87","38,432.34","19,813.97","2,184.22",0.00,2017-12-12,2017-12-18,1
20171205,OK,"7,914.04","61,985.83","35,344.42","19,010.84",541.88,0.00,2017-12-05,2017-12-11,1
20171128,OK,"18,959.24","50,940.64","27,888.12","14,541.52",541.90,0.00,2017-11-28,2017-12-04,1
20171121,OK,"26,978.50","42,921.37","19,753.17","6,197.62",0.00,0.00,2017-11-21,2017-11-27,1
20171114,OK,"37,809.47","32,090.40","12,123.59","1,394.81",0.00,0.00,2017-11-14,2017-11-20,1
20171107,OK,"49,101.86","20,798.01","5,694.16",57.21,0.00,0.00,2017-11-07,2017-11-13,1
20171031,OK,"54,414.48","15,485.39","1,920.30",0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,OK,"55,616.65","14,283.22","1,920.30",0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,OK,"49,127.33","20,772.54","8,087.05",0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,OK,"47,812.44","22,087.44","8,087.05",0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,OK,"40,471.33","29,428.54","9,854.45",0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,OK,"45,056.54","24,843.33",535.45,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,OK,"49,823.33","20,076.54","1,423.93",0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,OK,"55,989.92","13,909.95","1,423.93",0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,OK,"68,094.44","1,805.43",242.45,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,OK,"68,387.39","1,512.48",0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,OK,"67,126.57","2,773.31",0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,OK,"60,152.12","9,747.75",0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,OK,"41,401.25","28,498.62","9,590.17","2,427.81",0.00,0.00,2017-08-08,2017-08-14,1
20170801,OK,"35,782.64","34,117.23","12,941.34","2,548.35",0.00,0.00,2017-08-01,2017-08-07,1
20170725,OK,"33,369.21","36,530.66","11,287.00","2,788.54",0.00,0.00,2017-07-25,2017-07-31,1
20170718,OK,"38,856.44","31,043.43","8,839.86",831.05,0.00,0.00,2017-07-18,2017-07-24,1
20170711,OK,"44,525.62","25,374.26","8,415.32",0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,OK,"39,547.01","30,352.86","7,391.28",8.44,0.00,0.00,2017-07-04,2017-07-10,1
20170627,OK,"21,200.73","48,699.14","8,565.22",0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,OK,"51,102.33","18,797.54","2,221.87",0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,OK,"55,448.42","14,451.45",877.82,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,OK,"65,955.18","3,944.70",0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,OK,"67,921.84","1,978.03",0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,OK,"67,921.84","1,978.03",0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,OK,"57,202.61","12,697.26","5,016.70",0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,OK,"57,840.14","12,059.74","2,977.83",0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,OK,"59,357.05","10,542.83","2,977.83",0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,OK,"46,501.86","23,398.02","11,751.83",0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,OK,"29,042.13","40,857.74","22,593.37","7,040.90",0.00,0.00,2017-04-18,2017-04-24,1
20170411,OK,"16,531.92","53,367.96","35,590.45","9,539.97",0.00,0.00,2017-04-11,2017-04-17,1
20170404,OK,"13,581.61","56,318.27","38,214.86","10,133.22",0.00,0.00,2017-04-04,2017-04-10,1
20170328,OK,"5,063.75","64,836.12","54,385.54","25,211.74","2,091.75",0.00,2017-03-28,2017-04-03,1
20170321,OK,"5,040.21","64,859.66","56,308.66","32,185.17","2,215.92",0.00,2017-03-21,2017-03-27,1
20170314,OK,"6,924.16","62,975.71","51,875.71","28,771.32","2,215.92",0.00,2017-03-14,2017-03-20,1
20170307,OK,"6,916.13","62,983.75","51,955.62","29,724.01","2,215.92",0.00,2017-03-07,2017-03-13,1
20170228,OK,"8,834.14","61,065.74","51,127.89","20,112.76",124.17,0.00,2017-02-28,2017-03-06,1
20170221,OK,"8,034.63","61,865.24","47,485.76","18,599.31",124.17,0.00,2017-02-21,2017-02-27,1
20170214,OK,"3,596.81","66,303.06","51,614.81","21,070.30","2,337.94",0.00,2017-02-14,2017-02-20,1
20170207,OK,"3,093.28","66,806.60","55,543.66","21,738.92","2,816.37",0.00,2017-02-07,2017-02-13,1
20170131,OK,"3,106.76","66,793.11","55,543.66","21,634.80","2,728.45",0.00,2017-01-31,2017-02-06,1
20170124,OK,"3,136.65","66,763.22","55,848.03","21,634.80","2,728.45",0.00,2017-01-24,2017-01-30,1
20170117,OK,"2,854.63","67,045.24","56,652.18","22,162.60","2,917.35",0.00,2017-01-17,2017-01-23,1
20170110,OK,"1,964.33","67,935.55","61,239.62","40,784.85","3,956.61",0.00,2017-01-10,2017-01-16,1
20170103,OK,"3,922.11","65,977.77","58,164.78","38,965.70","3,882.39",0.00,2017-01-03,2017-01-09,1
20161227,OK,"3,934.84","65,965.03","50,550.16","31,963.45","2,193.51",0.00,2016-12-27,2017-01-02,1
20161220,OK,"8,349.03","61,550.84","50,911.37","29,689.33","2,193.51",0.00,2016-12-20,2016-12-26,1
20161213,OK,"8,912.56","60,987.31","50,518.10","25,460.58","2,193.51",0.00,2016-12-13,2016-12-19,1
20161206,OK,"9,674.09","60,225.78","40,589.84","12,117.89","1,872.68",0.00,2016-12-06,2016-12-12,1
20161129,OK,"10,896.87","59,003.00","39,801.35","12,917.98","1,960.68",0.00,2016-11-29,2016-12-05,1
20161122,OK,"21,107.38","48,792.49","33,281.97","12,967.27","2,431.70",0.00,2016-11-22,2016-11-28,1
20161115,OK,"27,218.39","42,681.48","30,741.66","10,183.77",453.38,0.00,2016-11-15,2016-11-21,1
20161108,OK,"27,669.72","42,230.15","25,927.61","6,840.09",0.00,0.00,2016-11-08,2016-11-14,1
20161101,OK,"29,785.84","40,114.03","25,474.79","5,521.63",0.00,0.00,2016-11-01,2016-11-07,1
20161025,OK,"33,153.87","36,746.00","17,501.98","2,979.83",0.00,0.00,2016-10-25,2016-10-31,1
20161018,OK,"33,959.02","35,940.86","12,885.23","2,241.49",0.00,0.00,2016-10-18,2016-10-24,1
20161011,OK,"43,124.44","26,775.43","8,639.35","2,077.32",0.00,0.00,2016-10-11,2016-10-17,1
20161004,OK,"32,254.36","37,645.52","14,087.37","3,602.41",0.00,0.00,2016-10-04,2016-10-10,1
20160927,OK,"40,418.62","29,481.26","13,305.56","2,131.47",0.00,0.00,2016-09-27,2016-10-03,1
20160920,OK,"38,560.36","31,339.52","9,253.25","1,673.36",0.00,0.00,2016-09-20,2016-09-26,1
20160913,OK,"39,793.13","30,106.74","8,509.86","1,673.36",0.00,0.00,2016-09-13,2016-09-19,1
20160906,OK,"36,363.95","33,535.92","9,830.86",210.67,0.00,0.00,2016-09-06,2016-09-12,1
20160830,OK,"36,350.14","33,549.73","9,830.86",210.67,0.00,0.00,2016-08-30,2016-09-05,1
20160823,OK,"44,778.12","25,121.76","6,505.25",210.67,0.00,0.00,2016-08-23,2016-08-29,1
20160816,OK,"44,319.59","25,580.28","5,812.66",406.43,0.00,0.00,2016-08-16,2016-08-22,1
20160809,OK,"43,309.28","26,590.59","5,437.21",379.76,0.00,0.00,2016-08-09,2016-08-15,1
20160802,OK,"43,322.31","26,577.56","5,719.31",391.45,0.00,0.00,2016-08-02,2016-08-08,1
20160726,OK,"42,812.90","27,086.98","6,991.21",372.77,0.00,0.00,2016-07-26,2016-08-01,1
20160719,OK,"45,618.81","24,281.06","5,273.29",0.00,0.00,0.00,2016-07-19,2016-07-25,1
20160712,OK,"45,077.95","24,821.93","5,143.16",0.00,0.00,0.00,2016-07-12,2016-07-18,1
20160705,OK,"56,588.28","13,311.59","3,123.84",0.00,0.00,0.00,2016-07-05,2016-07-11,1
20160628,OK,"54,276.18","15,623.69","4,093.29",0.00,0.00,0.00,2016-06-28,2016-07-04,1
20160621,OK,"58,227.83","11,672.05",0.00,0.00,0.00,0.00,2016-06-21,2016-06-27,1
20160614,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2016-06-14,2016-06-20,1
20160607,OK,"67,929.42","1,970.46",0.00,0.00,0.00,0.00,2016-06-07,2016-06-13,1
20160531,OK,"67,929.42","1,970.46",0.00,0.00,0.00,0.00,2016-05-31,2016-06-06,1
20160524,OK,"67,917.75","1,982.12",0.00,0.00,0.00,0.00,2016-05-24,2016-05-30,1
20160517,OK,"67,917.75","1,982.12","1,050.73",0.00,0.00,0.00,2016-05-17,2016-05-23,1
20160510,OK,"64,903.69","4,996.19","1,164.53",0.00,0.00,0.00,2016-05-10,2016-05-16,1
20160503,OK,"61,339.25","8,560.62","1,164.53",0.00,0.00,0.00,2016-05-03,2016-05-09,1
20160426,OK,"39,307.20","30,592.67","7,202.72","1,156.18",0.00,0.00,2016-04-26,2016-05-02,1
20160419,OK,"39,305.60","30,594.27","7,167.42","1,156.28",0.00,0.00,2016-04-19,2016-04-25,1
20160412,OK,"22,265.72","47,634.16","22,295.39","3,806.18",0.00,0.00,2016-04-12,2016-04-18,1
20160405,OK,"18,760.64","51,139.24","21,887.95",0.00,0.00,0.00,2016-04-05,2016-04-11,1
20160329,OK,"28,702.53","41,197.34","13,895.93",0.00,0.00,0.00,2016-03-29,2016-04-04,1
20160322,OK,"45,540.50","24,359.38","9,968.71",0.00,0.00,0.00,2016-03-22,2016-03-28,1
20160315,OK,"45,847.89","24,051.98","5,867.55",0.00,0.00,0.00,2016-03-15,2016-03-21,1
20160308,OK,"46,137.49","23,762.39","2,121.53",0.00,0.00,0.00,2016-03-08,2016-03-14,1
20160301,OK,"55,025.99","14,873.88",0.00,0.00,0.00,0.00,2016-03-01,2016-03-07,1
20160223,OK,"69,192.25",707.62,0.00,0.00,0.00,0.00,2016-02-23,2016-02-29,1
20160216,OK,"67,801.17","2,098.71",0.00,0.00,0.00,0.00,2016-02-16,2016-02-22,1
20160209,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2016-02-09,2016-02-15,1
20160202,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2016-02-02,2016-02-08,1
20160126,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2016-01-26,2016-02-01,1
20160119,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2016-01-19,2016-01-25,1
20160112,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2016-01-12,2016-01-18,1
20160105,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2016-01-05,2016-01-11,1
20151229,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2015-12-29,2016-01-04,1
20151222,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2015-12-22,2015-12-28,1
20151215,OK,"69,899.87",0.00,0.00,0.00,0.00,0.00,2015-12-15,2015-12-21,1
20151208,OK,"69,896.05",3.83,0.00,0.00,0.00,0.00,2015-12-08,2015-12-14,1
20151201,OK,"59,979.18","9,920.69",0.00,0.00,0.00,0.00,2015-12-01,2015-12-07,1
