time,latitude,longitude,pr_annual
UTC,degrees_north,degrees_east,Percent change
2070-01-01T12:00:00Z,-43.75,163.125,6.305373
2070-01-01T12:00:00Z,-43.75,165.0,4.887944
2070-01-01T12:00:00Z,-43.75,166.875,15.849367
2070-01-01T12:00:00Z,-43.75,168.75,12.656977
2070-01-01T12:00:00Z,-43.75,170.625,-2.1863282
2070-01-01T12:00:00Z,-43.75,172.5,-15.653541
2070-01-01T12:00:00Z,-43.75,174.375,-15.037643
2070-01-01T12:00:00Z,-43.75,176.25,-9.005019
2070-01-01T12:00:00Z,-43.75,178.125,-7.2249174
2070-01-01T12:00:00Z,-43.75,180.0,-5.793053
2070-01-01T12:00:00Z,-42.5,90.0,-7.9449906
2070-01-01T12:00:00Z,-42.5,91.875,-10.568183
2070-01-01T12:00:00Z,-42.5,93.75,-11.107381
2070-01-01T12:00:00Z,-42.5,95.625,-10.884545
2070-01-01T12:00:00Z,-42.5,97.5,-12.270607
2070-01-01T12:00:00Z,-42.5,99.375,-13.463291
2070-01-01T12:00:00Z,-42.5,101.25,-13.565898
2070-01-01T12:00:00Z,-42.5,103.125,-13.591552
2070-01-01T12:00:00Z,-42.5,105.0,-13.590096
2070-01-01T12:00:00Z,-42.5,106.875,-13.855257
2070-01-01T12:00:00Z,-42.5,108.75,-13.769099
2070-01-01T12:00:00Z,-42.5,110.625,-13.4138
2070-01-01T12:00:00Z,-42.5,112.5,-14.312517
2070-01-01T12:00:00Z,-42.5,114.375,-16.054056
2070-01-01T12:00:00Z,-42.5,116.25,-17.891006
2070-01-01T12:00:00Z,-42.5,118.125,-15.462241
2070-01-01T12:00:00Z,-42.5,120.0,-15.816147
2070-01-01T12:00:00Z,-42.5,121.875,-16.82632
2070-01-01T12:00:00Z,-42.5,123.75,-16.213474
2070-01-01T12:00:00Z,-42.5,125.625,-14.35864
2070-01-01T12:00:00Z,-42.5,127.5,-12.309819
2070-01-01T12:00:00Z,-42.5,129.375,-12.463758
2070-01-01T12:00:00Z,-42.5,131.25,-11.815376
2070-01-01T12:00:00Z,-42.5,133.125,-12.213968
2070-01-01T12:00:00Z,-42.5,135.0,-15.889561
2070-01-01T12:00:00Z,-42.5,136.875,-16.618736
2070-01-01T12:00:00Z,-42.5,138.75,-11.657276
2070-01-01T12:00:00Z,-42.5,140.625,-7.0535803
2070-01-01T12:00:00Z,-42.5,142.5,-6.135294
2070-01-01T12:00:00Z,-42.5,144.375,-1.154849
2070-01-01T12:00:00Z,-42.5,146.25,-14.47894
2070-01-01T12:00:00Z,-42.5,148.125,-7.250783
2070-01-01T12:00:00Z,-42.5,150.0,17.722118
2070-01-01T12:00:00Z,-42.5,151.875,33.755196
2070-01-01T12:00:00Z,-42.5,153.75,11.473328
2070-01-01T12:00:00Z,-42.5,155.625,-3.3219292
2070-01-01T12:00:00Z,-42.5,157.5,-2.379645
2070-01-01T12:00:00Z,-42.5,159.375,5.6673
2070-01-01T12:00:00Z,-42.5,161.25,3.6521828
2070-01-01T12:00:00Z,-42.5,163.125,3.2348237
2070-01-01T12:00:00Z,-42.5,165.0,4.9372993
2070-01-01T12:00:00Z,-42.5,166.875,1.5315304
2070-01-01T12:00:00Z,-42.5,168.75,18.05146
2070-01-01T12:00:00Z,-42.5,170.625,9.652701
2070-01-01T12:00:00Z,-42.5,172.5,-11.370481
2070-01-01T12:00:00Z,-42.5,174.375,-16.924128
2070-01-01T12:00:00Z,-42.5,176.25,-11.606157
2070-01-01T12:00:00Z,-42.5,178.125,-6.9554644
2070-01-01T12:00:00Z,-42.5,180.0,-8.2797165
2070-01-01T12:00:00Z,-41.25,90.0,-11.91161
2070-01-01T12:00:00Z,-41.25,91.875,-12.166293
2070-01-01T12:00:00Z,-41.25,93.75,-11.678605
2070-01-01T12:00:00Z,-41.25,95.625,-11.430843
2070-01-01T12:00:00Z,-41.25,97.5,-11.427189
2070-01-01T12:00:00Z,-41.25,99.375,-13.925514
2070-01-01T12:00:00Z,-41.25,101.25,-13.712193
2070-01-01T12:00:00Z,-41.25,103.125,-14.010371
2070-01-01T12:00:00Z,-41.25,105.0,-14.125029
2070-01-01T12:00:00Z,-41.25,106.875,-12.720419
2070-01-01T12:00:00Z,-41.25,108.75,-11.568056
2070-01-01T12:00:00Z,-41.25,110.625,-12.715499
2070-01-01T12:00:00Z,-41.25,112.5,-13.615411
2070-01-01T12:00:00Z,-41.25,114.375,-14.380155
2070-01-01T12:00:00Z,-41.25,116.25,-15.3211155
2070-01-01T12:00:00Z,-41.25,118.125,-16.541265
2070-01-01T12:00:00Z,-41.25,120.0,-17.843678
2070-01-01T12:00:00Z,-41.25,121.875,-17.46793
2070-01-01T12:00:00Z,-41.25,123.75,-15.479674
2070-01-01T12:00:00Z,-41.25,125.625,-11.847791
2070-01-01T12:00:00Z,-41.25,127.5,-9.977009
2070-01-01T12:00:00Z,-41.25,129.375,-11.904789
2070-01-01T12:00:00Z,-41.25,131.25,-13.117133
2070-01-01T12:00:00Z,-41.25,133.125,-16.611279
2070-01-01T12:00:00Z,-41.25,135.0,-21.846289
2070-01-01T12:00:00Z,-41.25,136.875,-20.468147
2070-01-01T12:00:00Z,-41.25,138.75,-17.336863
2070-01-01T12:00:00Z,-41.25,140.625,-15.270066
2070-01-01T12:00:00Z,-41.25,142.5,-7.482504
2070-01-01T12:00:00Z,-41.25,144.375,-6.367432
2070-01-01T12:00:00Z,-41.25,146.25,-17.60548
2070-01-01T12:00:00Z,-41.25,148.125,-6.0596976
2070-01-01T12:00:00Z,-41.25,150.0,12.752047
2070-01-01T12:00:00Z,-41.25,151.875,27.434628
2070-01-01T12:00:00Z,-41.25,153.75,8.340446
2070-01-01T12:00:00Z,-41.25,155.625,-3.328515
2070-01-01T12:00:00Z,-41.25,157.5,-2.5715353
2070-01-01T12:00:00Z,-41.25,159.375,1.4706855
2070-01-01T12:00:00Z,-41.25,161.25,0.7517398
2070-01-01T12:00:00Z,-41.25,163.125,-0.42800447
2070-01-01T12:00:00Z,-41.25,165.0,3.37219
2070-01-01T12:00:00Z,-41.25,166.875,1.8222623
2070-01-01T12:00:00Z,-41.25,168.75,2.3767955
2070-01-01T12:00:00Z,-41.25,170.625,11.89669
