time,latitude,longitude,tas_annual
UTC,degrees_north,degrees_east,K
2030-01-01T12:00:00Z,-46.25,170.625,0.63497925
2030-01-01T12:00:00Z,-46.25,172.5,0.60131836
2030-01-01T12:00:00Z,-46.25,174.375,0.59121704
2030-01-01T12:00:00Z,-46.25,176.25,0.5847168
2030-01-01T12:00:00Z,-46.25,178.125,0.58917236
2030-01-01T12:00:00Z,-46.25,180.0,0.5970154
2030-01-01T12:00:00Z,-45.0,90.0,0.65448
2030-01-01T12:00:00Z,-45.0,91.875,0.65844727
2030-01-01T12:00:00Z,-45.0,93.75,0.65649414
2030-01-01T12:00:00Z,-45.0,95.625,0.6439209
2030-01-01T12:00:00Z,-45.0,97.5,0.62677
2030-01-01T12:00:00Z,-45.0,99.375,0.6130676
2030-01-01T12:00:00Z,-45.0,101.25,0.5983887
2030-01-01T12:00:00Z,-45.0,103.125,0.58117676
2030-01-01T12:00:00Z,-45.0,105.0,0.56466675
2030-01-01T12:00:00Z,-45.0,106.875,0.54837036
2030-01-01T12:00:00Z,-45.0,108.75,0.5314636
2030-01-01T12:00:00Z,-45.0,110.625,0.51449585
2030-01-01T12:00:00Z,-45.0,112.5,0.49710083
2030-01-01T12:00:00Z,-45.0,114.375,0.4847107
2030-01-01T12:00:00Z,-45.0,116.25,0.478302
2030-01-01T12:00:00Z,-45.0,118.125,0.47329712
2030-01-01T12:00:00Z,-45.0,120.0,0.46929932
2030-01-01T12:00:00Z,-45.0,121.875,0.46569824
2030-01-01T12:00:00Z,-45.0,123.75,0.46697998
2030-01-01T12:00:00Z,-45.0,125.625,0.46881104
2030-01-01T12:00:00Z,-45.0,127.5,0.47354126
2030-01-01T12:00:00Z,-45.0,129.375,0.48275757
2030-01-01T12:00:00Z,-45.0,131.25,0.493042
2030-01-01T12:00:00Z,-45.0,133.125,0.5073242
2030-01-01T12:00:00Z,-45.0,135.0,0.51464844
2030-01-01T12:00:00Z,-45.0,136.875,0.50198364
2030-01-01T12:00:00Z,-45.0,138.75,0.49804688
2030-01-01T12:00:00Z,-45.0,140.625,0.5406494
2030-01-01T12:00:00Z,-45.0,142.5,0.6217041
2030-01-01T12:00:00Z,-45.0,144.375,0.6989746
2030-01-01T12:00:00Z,-45.0,146.25,0.7832031
2030-01-01T12:00:00Z,-45.0,148.125,0.8788147
2030-01-01T12:00:00Z,-45.0,150.0,0.9303894
2030-01-01T12:00:00Z,-45.0,151.875,0.86746216
2030-01-01T12:00:00Z,-45.0,153.75,0.77197266
2030-01-01T12:00:00Z,-45.0,155.625,0.7368469
2030-01-01T12:00:00Z,-45.0,157.5,0.7255554
2030-01-01T12:00:00Z,-45.0,159.375,0.7028198
2030-01-01T12:00:00Z,-45.0,161.25,0.6732788
2030-01-01T12:00:00Z,-45.0,163.125,0.66519165
2030-01-01T12:00:00Z,-45.0,165.0,0.68078613
2030-01-01T12:00:00Z,-45.0,166.875,0.7368469
2030-01-01T12:00:00Z,-45.0,168.75,0.8294983
2030-01-01T12:00:00Z,-45.0,170.625,0.81933594
2030-01-01T12:00:00Z,-45.0,172.5,0.66830444
2030-01-01T12:00:00Z,-45.0,174.375,0.64276123
2030-01-01T12:00:00Z,-45.0,176.25,0.6325989
