time,latitude,longitude,tasmax_annual
UTC,degrees_north,degrees_east,K
2050-01-01T12:00:00Z,-42.5,91.875,1.0456238
2050-01-01T12:00:00Z,-42.5,93.75,1.0177307
2050-01-01T12:00:00Z,-42.5,95.625,0.9967041
2050-01-01T12:00:00Z,-42.5,97.5,0.9736328
2050-01-01T12:00:00Z,-42.5,99.375,0.96240234
2050-01-01T12:00:00Z,-42.5,101.25,0.950531
2050-01-01T12:00:00Z,-42.5,103.125,0.932312
2050-01-01T12:00:00Z,-42.5,105.0,0.9199829
2050-01-01T12:00:00Z,-42.5,106.875,0.90249634
2050-01-01T12:00:00Z,-42.5,108.75,0.8785095
2050-01-01T12:00:00Z,-42.5,110.625,0.8624878
2050-01-01T12:00:00Z,-42.5,112.5,0.8441162
2050-01-01T12:00:00Z,-42.5,114.375,0.8288269
2050-01-01T12:00:00Z,-42.5,116.25,0.8207092
2050-01-01T12:00:00Z,-42.5,118.125,0.80700684
2050-01-01T12:00:00Z,-42.5,120.0,0.79693604
2050-01-01T12:00:00Z,-42.5,121.875,0.80081177
2050-01-01T12:00:00Z,-42.5,123.75,0.81140137
2050-01-01T12:00:00Z,-42.5,125.625,0.8323059
2050-01-01T12:00:00Z,-42.5,127.5,0.8522949
2050-01-01T12:00:00Z,-42.5,129.375,0.86868286
2050-01-01T12:00:00Z,-42.5,131.25,0.89212036
2050-01-01T12:00:00Z,-42.5,133.125,0.88775635
2050-01-01T12:00:00Z,-42.5,135.0,0.8076172
2050-01-01T12:00:00Z,-42.5,136.875,0.7128906
2050-01-01T12:00:00Z,-42.5,138.75,0.7564697
2050-01-01T12:00:00Z,-42.5,140.625,0.8869629
2050-01-01T12:00:00Z,-42.5,142.5,1.0095215
2050-01-01T12:00:00Z,-42.5,144.375,1.11203
2050-01-01T12:00:00Z,-42.5,146.25,1.4941711
2050-01-01T12:00:00Z,-42.5,148.125,1.7012634
2050-01-01T12:00:00Z,-42.5,150.0,2.010498
2050-01-01T12:00:00Z,-42.5,151.875,2.1620483
2050-01-01T12:00:00Z,-42.5,153.75,1.9288025
2050-01-01T12:00:00Z,-42.5,155.625,1.6983032
2050-01-01T12:00:00Z,-42.5,157.5,1.6551514
2050-01-01T12:00:00Z,-42.5,159.375,1.6440125
2050-01-01T12:00:00Z,-42.5,161.25,1.5921936
2050-01-01T12:00:00Z,-42.5,163.125,1.5568542
2050-01-01T12:00:00Z,-42.5,165.0,1.5917358
2050-01-01T12:00:00Z,-42.5,166.875,1.6643372
2050-01-01T12:00:00Z,-42.5,168.75,1.7451172
2050-01-01T12:00:00Z,-42.5,170.625,1.833313
2050-01-01T12:00:00Z,-42.5,172.5,2.0324402
2050-01-01T12:00:00Z,-42.5,174.375,1.6518555
2050-01-01T12:00:00Z,-42.5,176.25,1.5244141
2050-01-01T12:00:00Z,-42.5,178.125,1.5490723
2050-01-01T12:00:00Z,-42.5,180.0,1.558258
2050-01-01T12:00:00Z,-41.25,90.0,0.9890747
2050-01-01T12:00:00Z,-41.25,91.875,0.9720764
2050-01-01T12:00:00Z,-41.25,93.75,0.96429443
2050-01-01T12:00:00Z,-41.25,95.625,0.9527588
2050-01-01T12:00:00Z,-41.25,97.5,0.9484558
2050-01-01T12:00:00Z,-41.25,99.375,0.9506836
2050-01-01T12:00:00Z,-41.25,101.25,0.9458313
2050-01-01T12:00:00Z,-41.25,103.125,0.94226074
2050-01-01T12:00:00Z,-41.25,105.0,0.9333496
2050-01-01T12:00:00Z,-41.25,106.875,0.9165039
2050-01-01T12:00:00Z,-41.25,108.75,0.90270996
2050-01-01T12:00:00Z,-41.25,110.625,0.8849182
2050-01-01T12:00:00Z,-41.25,112.5,0.8718567
2050-01-01T12:00:00Z,-41.25,114.375,0.8626404
2050-01-01T12:00:00Z,-41.25,116.25,0.8581238
2050-01-01T12:00:00Z,-41.25,118.125,0.8576355
2050-01-01T12:00:00Z,-41.25,120.0,0.86154175
2050-01-01T12:00:00Z,-41.25,121.875,0.87698364
2050-01-01T12:00:00Z,-41.25,123.75,0.89993286
2050-01-01T12:00:00Z,-41.25,125.625,0.92715454
2050-01-01T12:00:00Z,-41.25,127.5,0.9466858
2050-01-01T12:00:00Z,-41.25,129.375,0.94732666
2050-01-01T12:00:00Z,-41.25,131.25,0.9347534
2050-01-01T12:00:00Z,-41.25,133.125,0.88916016
2050-01-01T12:00:00Z,-41.25,135.0,0.7944946
2050-01-01T12:00:00Z,-41.25,136.875,0.727478
2050-01-01T12:00:00Z,-41.25,138.75,0.7782593
2050-01-01T12:00:00Z,-41.25,140.625,0.8724365
2050-01-01T12:00:00Z,-41.25,142.5,0.993103
2050-01-01T12:00:00Z,-41.25,144.375,1.1589966
2050-01-01T12:00:00Z,-41.25,146.25,1.6595459
2050-01-01T12:00:00Z,-41.25,148.125,1.6022949
2050-01-01T12:00:00Z,-41.25,150.0,1.9523621
2050-01-01T12:00:00Z,-41.25,151.875,2.146515
2050-01-01T12:00:00Z,-41.25,153.75,1.9528809
2050-01-01T12:00:00Z,-41.25,155.625,1.7160339
2050-01-01T12:00:00Z,-41.25,157.5,1.6643677
2050-01-01T12:00:00Z,-41.25,159.375,1.6721497
2050-01-01T12:00:00Z,-41.25,161.25,1.6304016
