time,latitude,longitude,pr_annual
UTC,degrees_north,degrees_east,Percent change
2090-01-01T12:00:00Z,-40.0,116.25,-21.848736
2090-01-01T12:00:00Z,-40.0,118.125,-23.586401
2090-01-01T12:00:00Z,-40.0,120.0,-23.40887
2090-01-01T12:00:00Z,-40.0,121.875,-22.361403
2090-01-01T12:00:00Z,-40.0,123.75,-20.538513
2090-01-01T12:00:00Z,-40.0,125.625,-17.710968
2090-01-01T12:00:00Z,-40.0,127.5,-18.88758
2090-01-01T12:00:00Z,-40.0,129.375,-21.414476
2090-01-01T12:00:00Z,-40.0,131.25,-25.978514
2090-01-01T12:00:00Z,-40.0,133.125,-26.037268
2090-01-01T12:00:00Z,-40.0,135.0,-26.99983
2090-01-01T12:00:00Z,-40.0,136.875,-25.378922
2090-01-01T12:00:00Z,-40.0,138.75,-22.382591
2090-01-01T12:00:00Z,-40.0,140.625,-21.204708
2090-01-01T12:00:00Z,-40.0,142.5,-18.20783
2090-01-01T12:00:00Z,-40.0,144.375,-9.955768
2090-01-01T12:00:00Z,-40.0,146.25,-10.22287
2090-01-01T12:00:00Z,-40.0,148.125,-7.5797114
2090-01-01T12:00:00Z,-40.0,150.0,11.375407
2090-01-01T12:00:00Z,-40.0,151.875,31.99662
2090-01-01T12:00:00Z,-40.0,153.75,16.81926
2090-01-01T12:00:00Z,-40.0,155.625,0.029046478
2090-01-01T12:00:00Z,-40.0,157.5,2.8410375
2090-01-01T12:00:00Z,-40.0,159.375,7.0613446
2090-01-01T12:00:00Z,-40.0,161.25,11.411887
2090-01-01T12:00:00Z,-40.0,163.125,7.86757
2090-01-01T12:00:00Z,-40.0,165.0,6.0432506
2090-01-01T12:00:00Z,-40.0,166.875,2.8641226
2090-01-01T12:00:00Z,-40.0,168.75,-0.08389552
2090-01-01T12:00:00Z,-40.0,170.625,8.231979
2090-01-01T12:00:00Z,-40.0,172.5,20.269688
2090-01-01T12:00:00Z,-40.0,174.375,6.3655367
2090-01-01T12:00:00Z,-40.0,176.25,-11.217327
2090-01-01T12:00:00Z,-40.0,178.125,-17.021488
2090-01-01T12:00:00Z,-40.0,180.0,-16.431032
2090-01-01T12:00:00Z,-38.75,90.0,-3.8553681
2090-01-01T12:00:00Z,-38.75,91.875,-5.459769
2090-01-01T12:00:00Z,-38.75,93.75,-6.2906656
2090-01-01T12:00:00Z,-38.75,95.625,-9.635045
2090-01-01T12:00:00Z,-38.75,97.5,-9.850407
2090-01-01T12:00:00Z,-38.75,99.375,-9.866264
2090-01-01T12:00:00Z,-38.75,101.25,-11.821105
2090-01-01T12:00:00Z,-38.75,103.125,-11.752262
2090-01-01T12:00:00Z,-38.75,105.0,-12.846516
2090-01-01T12:00:00Z,-38.75,106.875,-15.927167
2090-01-01T12:00:00Z,-38.75,108.75,-15.76395
2090-01-01T12:00:00Z,-38.75,110.625,-16.071684
2090-01-01T12:00:00Z,-38.75,112.5,-20.767708
2090-01-01T12:00:00Z,-38.75,114.375,-21.283571
2090-01-01T12:00:00Z,-38.75,116.25,-20.252598
2090-01-01T12:00:00Z,-38.75,118.125,-20.4703
2090-01-01T12:00:00Z,-38.75,120.0,-19.334612
2090-01-01T12:00:00Z,-38.75,121.875,-20.898891
2090-01-01T12:00:00Z,-38.75,123.75,-19.800652
2090-01-01T12:00:00Z,-38.75,125.625,-19.635296
2090-01-01T12:00:00Z,-38.75,127.5,-24.58941
2090-01-01T12:00:00Z,-38.75,129.375,-27.584173
2090-01-01T12:00:00Z,-38.75,131.25,-27.944622
