time,latitude,longitude,rsds_annual
UTC,degrees_north,degrees_east,Percent change
2030-01-01T12:00:00Z,-46.25,144.375,0.42945305
2030-01-01T12:00:00Z,-46.25,146.25,0.57979935
2030-01-01T12:00:00Z,-46.25,148.125,0.37207413
2030-01-01T12:00:00Z,-46.25,150.0,0.28488398
2030-01-01T12:00:00Z,-46.25,151.875,-0.31827402
2030-01-01T12:00:00Z,-46.25,153.75,-0.53660023
2030-01-01T12:00:00Z,-46.25,155.625,-0.080174685
2030-01-01T12:00:00Z,-46.25,157.5,0.29444543
2030-01-01T12:00:00Z,-46.25,159.375,0.61654747
2030-01-01T12:00:00Z,-46.25,161.25,0.6370532
2030-01-01T12:00:00Z,-46.25,163.125,0.19756912
2030-01-01T12:00:00Z,-46.25,165.0,-0.10699308
2030-01-01T12:00:00Z,-46.25,166.875,0.1390164
2030-01-01T12:00:00Z,-46.25,168.75,0.43623248
2030-01-01T12:00:00Z,-46.25,170.625,0.88116455
2030-01-01T12:00:00Z,-46.25,172.5,0.37086812
2030-01-01T12:00:00Z,-46.25,174.375,0.027856274
2030-01-01T12:00:00Z,-46.25,176.25,0.028204095
2030-01-01T12:00:00Z,-46.25,178.125,-0.012470982
2030-01-01T12:00:00Z,-46.25,180.0,0.0047988943
2030-01-01T12:00:00Z,-45.0,90.0,-0.69081104
2030-01-01T12:00:00Z,-45.0,91.875,-0.7176976
2030-01-01T12:00:00Z,-45.0,93.75,-0.6828204
2030-01-01T12:00:00Z,-45.0,95.625,-0.38221976
2030-01-01T12:00:00Z,-45.0,97.5,-0.5574987
2030-01-01T12:00:00Z,-45.0,99.375,-0.43789732
2030-01-01T12:00:00Z,-45.0,101.25,-0.3902205
2030-01-01T12:00:00Z,-45.0,103.125,-0.11663312
2030-01-01T12:00:00Z,-45.0,105.0,-0.14337303
2030-01-01T12:00:00Z,-45.0,106.875,-0.5638759
2030-01-01T12:00:00Z,-45.0,108.75,-1.1412127
2030-01-01T12:00:00Z,-45.0,110.625,-0.9820458
2030-01-01T12:00:00Z,-45.0,112.5,-0.69291306
2030-01-01T12:00:00Z,-45.0,114.375,-0.60675395
2030-01-01T12:00:00Z,-45.0,116.25,-0.7792695
2030-01-01T12:00:00Z,-45.0,118.125,-1.1082628
2030-01-01T12:00:00Z,-45.0,120.0,-0.98226285
2030-01-01T12:00:00Z,-45.0,121.875,-0.8426167
2030-01-01T12:00:00Z,-45.0,123.75,-0.51063985
2030-01-01T12:00:00Z,-45.0,125.625,-0.2909789
2030-01-01T12:00:00Z,-45.0,127.5,-0.057028364
2030-01-01T12:00:00Z,-45.0,129.375,-0.06968748
2030-01-01T12:00:00Z,-45.0,131.25,-0.10025128
2030-01-01T12:00:00Z,-45.0,133.125,-0.3278926
2030-01-01T12:00:00Z,-45.0,135.0,-0.49902818
2030-01-01T12:00:00Z,-45.0,136.875,-0.76215255
2030-01-01T12:00:00Z,-45.0,138.75,-0.2629193
2030-01-01T12:00:00Z,-45.0,140.625,-0.16724323
2030-01-01T12:00:00Z,-45.0,142.5,0.041277662
2030-01-01T12:00:00Z,-45.0,144.375,0.48306635
2030-01-01T12:00:00Z,-45.0,146.25,0.36318433
2030-01-01T12:00:00Z,-45.0,148.125,0.28087866
2030-01-01T12:00:00Z,-45.0,150.0,-0.17199965
2030-01-01T12:00:00Z,-45.0,151.875,-0.27264252
2030-01-01T12:00:00Z,-45.0,153.75,0.30647388
2030-01-01T12:00:00Z,-45.0,155.625,0.6555739
2030-01-01T12:00:00Z,-45.0,157.5,1.0233575
2030-01-01T12:00:00Z,-45.0,159.375,1.2939299
2030-01-01T12:00:00Z,-45.0,161.25,1.3753614
2030-01-01T12:00:00Z,-45.0,163.125,0.9018194
2030-01-01T12:00:00Z,-45.0,165.0,0.46864808
2030-01-01T12:00:00Z,-45.0,166.875,1.0348587
2030-01-01T12:00:00Z,-45.0,168.75,1.4257284
2030-01-01T12:00:00Z,-45.0,170.625,1.746483
2030-01-01T12:00:00Z,-45.0,172.5,1.1174669
2030-01-01T12:00:00Z,-45.0,174.375,0.91916
2030-01-01T12:00:00Z,-45.0,176.25,0.55349535
2030-01-01T12:00:00Z,-45.0,178.125,0.21084726
2030-01-01T12:00:00Z,-45.0,180.0,0.19178909
2030-01-01T12:00:00Z,-43.75,90.0,-0.6571029
2030-01-01T12:00:00Z,-43.75,91.875,-0.79435617
2030-01-01T12:00:00Z,-43.75,93.75,-0.3405925
2030-01-01T12:00:00Z,-43.75,95.625,-0.13616747
2030-01-01T12:00:00Z,-43.75,97.5,-0.2709337
2030-01-01T12:00:00Z,-43.75,99.375,-0.2533354
2030-01-01T12:00:00Z,-43.75,101.25,-0.08634214
2030-01-01T12:00:00Z,-43.75,103.125,0.057034247
2030-01-01T12:00:00Z,-43.75,105.0,0.21073231
2030-01-01T12:00:00Z,-43.75,106.875,-0.30145815
2030-01-01T12:00:00Z,-43.75,108.75,-0.89032966
2030-01-01T12:00:00Z,-43.75,110.625,-0.85551196
2030-01-01T12:00:00Z,-43.75,112.5,-0.7505155
2030-01-01T12:00:00Z,-43.75,114.375,-0.36591014
2030-01-01T12:00:00Z,-43.75,116.25,-0.22340089
2030-01-01T12:00:00Z,-43.75,118.125,-0.3094152
2030-01-01T12:00:00Z,-43.75,120.0,-0.28314754
2030-01-01T12:00:00Z,-43.75,121.875,-0.4505037
2030-01-01T12:00:00Z,-43.75,123.75,-0.2506684
2030-01-01T12:00:00Z,-43.75,125.625,0.31998688
2030-01-01T12:00:00Z,-43.75,127.5,0.31001619
2030-01-01T12:00:00Z,-43.75,129.375,0.35529953
2030-01-01T12:00:00Z,-43.75,131.25,0.5265345
2030-01-01T12:00:00Z,-43.75,133.125,0.37859413
2030-01-01T12:00:00Z,-43.75,135.0,0.12339339
2030-01-01T12:00:00Z,-43.75,136.875,0.18096277
2030-01-01T12:00:00Z,-43.75,138.75,0.48486644
2030-01-01T12:00:00Z,-43.75,140.625,0.04479029
2030-01-01T12:00:00Z,-43.75,142.5,0.36884075
2030-01-01T12:00:00Z,-43.75,144.375,0.8624965
2030-01-01T12:00:00Z,-43.75,146.25,1.0280803
2030-01-01T12:00:00Z,-43.75,148.125,0.6201147
2030-01-01T12:00:00Z,-43.75,150.0,0.43063307
2030-01-01T12:00:00Z,-43.75,151.875,0.12393416
2030-01-01T12:00:00Z,-43.75,153.75,0.65292466
2030-01-01T12:00:00Z,-43.75,155.625,1.1175959
2030-01-01T12:00:00Z,-43.75,157.5,1.510406
2030-01-01T12:00:00Z,-43.75,159.375,1.7330596
2030-01-01T12:00:00Z,-43.75,161.25,1.6041588
2030-01-01T12:00:00Z,-43.75,163.125,1.4046788
2030-01-01T12:00:00Z,-43.75,165.0,1.3329365
2030-01-01T12:00:00Z,-43.75,166.875,1.03133
2030-01-01T12:00:00Z,-43.75,168.75,1.9067748
2030-01-01T12:00:00Z,-43.75,170.625,1.9988339
2030-01-01T12:00:00Z,-43.75,172.5,1.3372034
2030-01-01T12:00:00Z,-43.75,174.375,0.9303376
2030-01-01T12:00:00Z,-43.75,176.25,0.8124349
2030-01-01T12:00:00Z,-43.75,178.125,0.5209645
2030-01-01T12:00:00Z,-43.75,180.0,0.5256461
2030-01-01T12:00:00Z,-42.5,90.0,0.0026812004
2030-01-01T12:00:00Z,-42.5,91.875,0.13365242
2030-01-01T12:00:00Z,-42.5,93.75,0.06393503
2030-01-01T12:00:00Z,-42.5,95.625,-0.15594566
2030-01-01T12:00:00Z,-42.5,97.5,0.012190934
2030-01-01T12:00:00Z,-42.5,99.375,0.035480082
2030-01-01T12:00:00Z,-42.5,101.25,0.24432476
2030-01-01T12:00:00Z,-42.5,103.125,0.12844257
2030-01-01T12:00:00Z,-42.5,105.0,-0.2883937
2030-01-01T12:00:00Z,-42.5,106.875,-0.6622321
2030-01-01T12:00:00Z,-42.5,108.75,-0.8594814
2030-01-01T12:00:00Z,-42.5,110.625,-0.8692459
2030-01-01T12:00:00Z,-42.5,112.5,-0.41832986
2030-01-01T12:00:00Z,-42.5,114.375,0.14610589
2030-01-01T12:00:00Z,-42.5,116.25,-0.09433819
2030-01-01T12:00:00Z,-42.5,118.125,-0.08179909
2030-01-01T12:00:00Z,-42.5,120.0,0.08924238
2030-01-01T12:00:00Z,-42.5,121.875,0.23488201
2030-01-01T12:00:00Z,-42.5,123.75,0.45432043
2030-01-01T12:00:00Z,-42.5,125.625,0.9466628
2030-01-01T12:00:00Z,-42.5,127.5,0.8383644
2030-01-01T12:00:00Z,-42.5,129.375,0.6379445
2030-01-01T12:00:00Z,-42.5,131.25,0.68344665
2030-01-01T12:00:00Z,-42.5,133.125,0.36411008
2030-01-01T12:00:00Z,-42.5,135.0,0.43236864
